STATIONID,LATITUDE,LONGITUDE
USC00330279,39.3225,-82.0994
USC00330290,41.0167,-81.1667
USC00330298,40.5167,-81.2833
USC00330315,41.3833,-81.3
USC00330386,40.4333,-81.7
USC00330430,39.9917,-81.185
USC00330460,39.1167,-84.1667
USC00330493,40.6333,-81.5667
USC00330556,40.0167,-80.75
USC00330563,40.3536,-83.7753
USC00330573,39.1167,-81.7428
USC00330581,39.9833,-80.9833
USC00330600,40.9167,-81.0
USC00330610,42.65,-82.65
USC00330622,41.0167,-83.8167
USC00330637,41.0,-80.9833
USC00330639,41.1169,-81.0094
USC00330663,39.4,-84.4
USC00330676,39.5475,-81.6283
USC00330715,40.6833,-82.1
USC00330728,41.4333,-81.7667
USC00330745,41.4,-81.3667
USC00330775,40.3,-82.3
USC00330823,40.65,-81.4333
USC00330847,41.15,-81.5667
USC00330854,39.2667,-83.1667
USC00330862,41.3831,-83.6111
USC00330950,40.2833,-80.6667
USC00331042,41.4619,-84.5272
USC00331057,39.9522,-82.4819
USC00331072,40.8125,-82.9697
USC00331105,39.55,-82.0667
USC00331113,41.4667,-81.1667
USC00331152,40.2686,-80.9981
USC00331162,40.2667,-81.0
USC00331175,39.7161,-81.4642
USC00331177,39.7333,-81.5833
USC00331178,39.8167,-81.6
USC00331182,39.75,-81.5333
USC00331185,40.65,-82.9833
USC00331197,40.0111,-81.5794
USC00331202,40.0833,-81.5833
USC00331220,39.2167,-84.2833
USC00331240,39.75,-82.7667
USC00331245,41.0167,-80.7667
USC00331250,40.8,-81.3833
USC00331254,40.8667,-81.4
USC00331259,40.7667,-81.3833
USC00331278,40.5,-82.9
USC00331288,39.1469,-82.2194
USC00331297,39.7667,-82.6833
USC00331299,39.7667,-82.75
USC00331310,40.5667,-81.0833
USC00331315,40.6167,-81.0667
USC00331353,41.55,-82.85
USC00331383,39.7667,-83.8167
USC00331390,40.5689,-84.5369
USC00331399,40.3,-82.7
USC00331404,40.2914,-82.6547
USC00331458,41.5872,-81.1914
USC00331466,40.74,-82.3569
USC00331470,41.1667,-81.15
USC00331474,40.5,-81.7833
USC00331492,40.95,-82.9333
USC00331497,38.8333,-83.5667
USC00331515,39.1547,-84.6233
USC00331516,39.1514,-84.6769
USC00331523,39.3333,-82.9667
USC00331524,39.3836,-83.0772
USC00331528,39.3744,-83.0036
USC00331536,38.7975,-84.173
USC00331541,41.0517,-81.9361
USC00331544,41.0667,-81.9
USC00331550,39.1169,-84.6961
USC00331566,39.1333,-84.4167
USC00331568,39.2167,-84.4833
USC00331569,39.15,-84.4167
USC00331570,39.1,-84.55
USC00331571,39.1,-84.5
USC00331572,39.0833,-84.3833
USC00331573,39.0667,-84.3333
USC00331574,39.2,-84.6167
USC00331592,39.6103,-82.9556
USC00331600,39.8,-80.8333
USC00331612,41.15,-82.3833
USC00331618,39.4333,-83.9833
USC00331642,40.2667,-81.2833
USC00331644,41.4833,-81.7
USC00331650,41.3667,-81.6667
USC00331652,41.4833,-81.7167
USC00331653,41.4667,-81.5667
USC00331662,41.5,-81.6667
USC00331755,41.5333,-80.7667
USC00331770,40.8833,-80.6833
USC00331777,40.0603,-82.8942
USC00331778,40.0,-83.0167
USC00331779,39.8469,-82.9872
USC00331781,39.95,-83.1167
USC00331782,40.0,-83.05
USC00331783,39.9047,-82.92
USC00331785,40.025,-83.0269
USC00331805,40.9347,-82.0406
USC00331818,41.9833,-80.5667
USC00331858,40.2211,-82.0667
USC00331882,41.3167,-80.7333
USC00331890,40.2403,-81.8711
USC00331900,40.3,-81.8667
USC00331905,40.3708,-81.7908
USC00332038,41.5,-81.8333
USC00332044,40.4389,-82.3042
USC00332067,39.7633,-84.1911
USC00332090,39.6253,-83.2128
USC00332098,41.2783,-84.3847
USC00332103,41.2333,-84.4
USC00332119,40.3175,-83.0739
USC00332124,40.3583,-83.0703
USC00332156,40.4,-81.35
USC00332160,40.4056,-81.3436
USC00332170,39.7667,-83.2
USC00332205,40.0,-82.0833
USC00332251,41.6833,-80.6667
USC00332270,40.5333,-81.4833
USC00332272,40.5667,-81.4167
USC00332298,40.0833,-83.1333
USC00332305,39.6333,-80.8833
USC00332485,39.7328,-84.6353
USC00332512,41.45,-84.7333
USC00332513,41.4981,-84.7744
USC00332580,41.0167,-80.85
USC00332585,41.4914,-83.2147
USC00332599,41.3814,-82.0558
USC00332603,41.3047,-82.1175
USC00332626,39.5586,-82.4842
USC00332651,39.3478,-84.5897
USC00332727,39.2122,-83.8778
USC00332766,39.1167,-84.7
USC00332791,41.0461,-83.6622
USC00332847,41.2833,-82.4
USC00332872,40.3567,-84.3733
USC00332874,40.6833,-84.2667
USC00332895,40.41,-84.7856
USC00332905,41.15,-83.4333
USC00332920,39.4167,-83.1667
USC00332928,39.5536,-84.3189
USC00332929,39.5528,-84.3147
USC00332956,40.4167,-82.5333
USC00332974,41.3336,-83.1197
USC00332976,41.3119,-83.1719
USC00333021,40.7231,-82.8
USC00333029,38.8208,-82.1817
USC00333034,38.8167,-82.1833
USC00333042,40.3833,-82.4
USC00333071,41.4167,-81.6
USC00333085,41.3,-81.1167
USC00333094,41.7667,-81.0
USC00333095,41.75,-80.95
USC00333100,38.8833,-83.8833
USC00333120,39.6361,-84.4014
USC00333125,39.6667,-84.3333
USC00333144,41.6667,-82.8167
USC00333180,41.0333,-84.0833
USC00333292,41.4167,-83.8667
USC00333315,40.1,-82.5167
USC00333326,39.9667,-82.2
USC00333345,39.65,-84.65
USC00333356,39.3417,-83.3767
USC00333362,40.7333,-81.0167
USC00333375,40.1033,-84.6503
USC00333380,40.1,-84.6167
USC00333393,40.5517,-82.2014
USC00333421,41.0192,-84.4772
USC00333460,40.65,-82.65
USC00333478,39.4,-84.5833
USC00333482,39.4,-84.5667
USC00333483,39.35,-84.5833
USC00333500,39.6667,-80.8667
USC00333722,41.2875,-84.7597
USC00333730,38.7833,-83.9667
USC00333750,41.7333,-81.0167
USC00333758,39.2333,-83.6092
USC00333763,39.2333,-83.6167
USC00333780,41.3072,-81.0133
USC00333801,41.25,-84.15
USC00333838,40.3239,-80.8992
USC00333874,41.2167,-83.7667
USC00333876,41.25,-81.25
USC00333908,41.1167,-82.2333
USC00333915,40.48,-83.8128
USC00333971,38.5333,-82.6833
USC00333975,38.5333,-82.6667
USC00333987,40.1167,-83.4833
USC00334004,39.0792,-82.7064
USC00334006,39.5,-84.1667
USC00334009,39.05,-82.65
USC00334038,39.6369,-83.5564
USC00334047,41.7333,-80.7667
USC00334184,40.6333,-83.6167
USC00334189,40.6486,-83.6061
USC00334220,40.5167,-81.9833
USC00334238,39.3531,-84.2603
USC00334242,41.9,-80.7167
USC00334248,41.45,-80.5833
USC00334258,41.6167,-81.3
USC00334260,41.6167,-81.3
USC00334319,41.25,-82.1
USC00334340,41.1167,-80.9833
USC00334363,40.5167,-83.8833
USC00334378,39.7333,-82.6333
USC00334383,39.7333,-82.6333
USC00334387,39.6833,-82.6667
USC00334389,39.7167,-82.65
USC00334393,39.7333,-82.7
USC00334397,39.8,-82.6167
USC00334399,39.7167,-82.7167
USC00334403,39.7156,-82.6072
USC00334409,40.5833,-83.3833
USC00334434,39.4706,-82.7344
USC00334440,38.9667,-83.4833
USC00334461,39.4333,-84.2
USC00334473,40.4667,-81.2
USC00334551,40.7247,-84.1294
USC00334556,40.75,-84.0833
USC00334581,39.9333,-83.35
USC00334616,39.7833,-82.8167
USC00334632,39.7667,-82.9333
USC00334672,39.5325,-82.3939
USC00334681,39.8972,-83.5097
USC00334683,39.95,-83.4333
USC00334686,39.8833,-83.4333
USC00334700,41.15,-80.8667
USC00334728,40.8333,-81.25
USC00334736,39.5333,-81.5167
USC00334770,38.8844,-82.9956
USC00334789,41.7,-84.0667
USC00334815,41.7667,-81.0833
USC00334824,39.15,-84.3833
USC00334826,40.65,-81.3
USC00334830,38.7094,-83.5186
USC00334874,40.7667,-82.6167
USC00334915,40.4167,-82.8167
USC00334924,39.4108,-81.4536
USC00334926,39.4833,-82.4833
USC00334927,39.4086,-81.4328
USC00334929,39.4333,-81.4667
USC00334937,40.5833,-83.1333
USC00334942,40.6167,-83.1333
USC00334967,40.8833,-81.7333
USC00334979,40.1939,-83.2675
USC00334984,40.2333,-83.3667
USC00335007,41.6167,-83.65
USC00335015,40.8833,-81.1833
USC00335021,39.25,-82.4833
USC00335024,39.25,-82.4667
USC00335029,39.2503,-82.4822
USC00335041,39.6522,-81.8561
USC00335090,40.4,-80.7333
USC00335185,39.6167,-84.2833
USC00335188,39.2158,-84.6947
USC00335199,40.05,-81.3333
USC00335215,39.0833,-82.0667
USC00335220,39.5161,-84.4072
USC00335265,39.1667,-84.3
USC00335268,39.1814,-84.2867
USC00335296,40.5667,-81.9167
USC00335297,40.5375,-81.9197
USC00335310,39.75,-82.1
USC00335315,40.7692,-80.8561
USC00335356,41.15,-80.7833
USC00335398,40.3486,-82.0908
USC00335406,40.7333,-82.15
USC00335438,41.5861,-84.6233
USC00335505,41.2986,-80.7647
USC00335532,40.55,-82.8333
USC00335535,40.55,-82.8167
USC00335543,39.2833,-84.5667
USC00335573,39.7333,-83.2833
USC00335585,40.3833,-82.4667
USC00335590,39.0833,-84.3833
USC00335610,39.2,-84.75
USC00335656,40.9333,-82.2833
USC00335664,41.3833,-84.1167
USC00335667,41.3817,-84.1514
USC00335669,41.3939,-84.1144
USC00335700,41.5167,-83.8833
USC00335708,40.4167,-82.1
USC00335718,39.5014,-82.2442
USC00335742,40.05,-82.4
USC00335747,40.0875,-82.4128
USC00335750,40.9,-81.45
USC00335752,40.45,-84.3667
USC00335786,39.9317,-84.0328
USC00335794,40.2667,-81.6
USC00335795,40.2833,-81.6
USC00335797,40.2667,-81.6167
USC00335799,40.2719,-81.6075
USC00335830,39.5667,-83.25
USC00335837,39.8333,-83.4667
USC00335851,39.7369,-84.3956
USC00335857,39.7331,-82.2156
USC00335878,39.4667,-81.1167
USC00335894,40.4878,-81.4317
USC00335899,40.4833,-81.3833
USC00335904,40.5,-81.45
USC00335908,38.9667,-84.2833
USC00335924,40.85,-80.6167
USC00335939,39.3933,-81.2194
USC00335947,39.5833,-82.25
USC00336030,41.7,-82.8167
USC00336050,40.85,-80.9833
USC00336061,38.4167,-82.5
USC00336075,40.6833,-83.5667
USC00336085,41.2167,-81.75
USC00336118,41.2667,-82.6167
USC00336123,41.1833,-82.5667
USC00336136,39.9833,-81.7833
USC00336170,41.5167,-83.3
USC00336188,41.0833,-84.3833
USC00336196,41.2803,-82.2186
USC00336230,39.6,-83.6167
USC00336231,39.5,-83.6167
USC00336333,41.3333,-80.55
USC00336337,41.0167,-84.05
USC00336342,41.0325,-84.0542
USC00336346,41.6,-83.2
USC00336371,39.5167,-84.75
USC00336375,39.5067,-84.7186
USC00336384,41.7167,-81.2167
USC00336389,41.7528,-81.2953
USC00336405,40.9461,-83.9614
USC00336441,38.7864,-82.5133
USC00336465,41.1247,-84.5919
USC00336475,41.0833,-84.7333
USC00336493,38.9469,-83.4161
USC00336498,38.9333,-83.4167
USC00336512,41.15,-82.1
USC00336537,39.1333,-84.2333
USC00336554,41.2667,-80.95
USC00336590,39.8667,-81.9
USC00336600,39.8386,-81.9167
USC00336616,40.1919,-81.2147
USC00336630,39.07,-83.0194
USC00336645,40.1525,-84.2372
USC00336650,40.1311,-84.2344
USC00336675,39.4167,-83.1167
USC00336697,40.0553,-84.3581
USC00336702,40.6167,-82.3333
USC00336729,40.9833,-82.7
USC00336759,39.0333,-82.0
USC00336773,39.0167,-81.7667
USC00336781,38.7569,-82.8872
USC00336786,38.7314,-82.9969
USC00336791,38.75,-82.9167
USC00336796,39.0,-83.0
USC00336853,38.45,-82.3167
USC00336861,40.4833,-83.2
USC00336872,39.2333,-83.85
USC00336882,41.65,-82.8
USC00336912,38.8833,-81.8667
USC00336917,39.1333,-82.3833
USC00336949,41.1333,-81.2833
USC00336954,41.1333,-81.2333
USC00336955,40.3511,-83.485
USC00337065,40.4333,-83.3
USC00337069,40.4183,-83.295
USC00337080,41.45,-84.2667
USC00337107,39.6,-81.95
USC00337120,38.7872,-83.7972
USC00337145,40.9667,-81.7333
USC00337175,41.6333,-80.8667
USC00337179,40.6833,-84.65
USC00337207,40.7833,-80.6333
USC00337231,41.6,-80.8833
USC00337255,39.8161,-82.0733
USC00337265,40.1333,-83.9833
USC00337303,41.05,-82.35
USC00337326,39.8333,-82.3833
USC00337333,40.5167,-83.9
USC00337375,39.2167,-83.8833
USC00337383,40.545,-84.4375
USC00337388,40.5333,-84.4
USC00337396,40.1333,-83.9667
USC00337400,40.1392,-83.9289
USC00337410,39.07,-82.2908
USC00337417,40.6,-80.85
USC00337476,39.6833,-82.05
USC00337538,39.7339,-83.4775
USC00337559,39.9222,-81.4347
USC00337650,40.9167,-82.5
USC00337693,40.2706,-84.1508
USC00337698,40.2983,-84.1633
USC00337700,40.3167,-84.1667
USC00337800,39.8333,-82.0167
USC00337854,41.5833,-80.8
USC00337857,38.4239,-82.5931
USC00337884,38.7833,-82.7
USC00337920,39.55,-84.25
USC00337925,39.9167,-83.8167
USC00337926,39.9164,-83.8467
USC00337927,39.9167,-83.7833
USC00337930,39.9167,-83.85
USC00337932,39.9167,-83.85
USC00337935,39.9736,-83.8072
USC00338020,40.3667,-80.6167
USC00338025,40.3764,-80.6283
USC00338062,41.1314,-81.4492
USC00338095,41.2333,-81.8667
USC00338110,41.5364,-84.4217
USC00338148,39.8167,-81.3
USC00338158,39.9333,-83.5
USC00338170,40.3431,-82.8489
USC00338180,41.7167,-83.7
USC00338200,39.9,-84.2
USC00338240,40.3561,-81.2281
USC00338303,39.9,-82.4167
USC00338308,38.9333,-82.45
USC00338313,41.1167,-83.1667
USC00338318,41.1,-83.1833
USC00338325,40.2167,-80.7667
USC00338332,39.9528,-84.1689
USC00338342,40.0833,-82.2333
USC00338351,41.65,-83.5167
USC00338353,40.6833,-83.4833
USC00338366,41.65,-83.5333
USC00338378,39.5444,-82.0581
USC00338430,40.025,-84.1925
USC00338502,40.2064,-84.7944
USC00338526,40.0,-83.0667
USC00338534,40.8333,-83.2833
USC00338539,40.8167,-83.2833
USC00338552,40.0992,-83.7822
USC00338560,40.2167,-82.4333
USC00338565,40.2061,-82.52
USC00338609,40.8494,-84.5808
USC00338630,41.4167,-82.3833
USC00338634,41.3833,-82.3167
USC00338642,40.2211,-84.4956
USC00338656,41.3667,-82.9667
USC00338725,40.3667,-82.1333
USC00338730,39.75,-82.85
USC00338746,40.5667,-84.2
USC00338764,41.2333,-80.8167
USC00338769,41.2019,-80.8106
USC00338774,41.2167,-80.8
USC00338794,39.5353,-83.4239
USC00338810,38.7008,-82.4731
USC00338822,41.5183,-84.1453
USC00338830,39.1114,-82.9797
USC00338870,39.5333,-84.0667
USC00338915,41.1667,-82.25
USC00338951,40.1267,-82.9442
USC00338960,39.2667,-84.5
USC00338965,40.2678,-83.7711
USC00338990,39.8731,-84.6556
USC00339000,39.9667,-84.35
USC00339050,38.8053,-83.4353
USC00339115,41.6167,-81.5167
USC00339161,39.0667,-84.0333
USC00339163,41.5333,-80.5833
USC00339166,39.5833,-83.1167
USC00339185,41.6833,-81.3833
USC00339190,41.6667,-81.4333
USC00339197,39.3667,-81.3167
USC00339209,38.5903,-82.4442
USC00339211,40.15,-81.85
USC00339219,39.4911,-83.82
USC00339220,39.4217,-83.8222
USC00339224,39.4333,-83.85
USC00339298,39.7833,-81.1
USC00339299,39.7786,-81.1008
USC00339312,40.7833,-81.9167
USC00339322,40.7833,-81.9333
USC00339332,40.1667,-83.0167
USC00339356,39.7333,-83.9333
USC00339357,39.7167,-83.9667
USC00339358,39.7369,-83.9367
USC00339361,39.6042,-83.9072
USC00339422,39.9125,-82.0042
USC00340010,34.8083,-98.0233
USC00340017,34.7864,-96.685
USC00340026,36.4333,-95.25
USC00340027,34.7986,-96.6692
USC00340028,36.4008,-95.3
USC00340147,34.8728,-96.4036
USC00340179,34.5903,-99.3344
USC00340180,34.5872,-99.3381
USC00340184,34.8847,-99.2964
USC00340188,34.7167,-99.2667
USC00340193,36.8014,-98.6878
USC00340194,36.8167,-98.65
USC00340198,36.7081,-98.7094
USC00340200,35.1611,-97.8817
USC00340215,36.2483,-98.1883
USC00340224,35.0619,-98.1989
USC00340242,35.75,-99.1
USC00340256,34.2208,-95.615
USC00340257,34.2253,-95.7006
USC00340260,34.8881,-98.3606
USC00340264,34.9142,-98.2922
USC00340277,35.5833,-98.9667
USC00340288,35.6542,-97.3658
USC00340292,34.1772,-97.1617
USC00340312,34.2281,-97.2014
USC00340313,34.1922,-97.0858
USC00340332,36.1653,-99.7203
USC00340338,36.0719,-99.9031
USC00340364,34.7833,-96.0667
USC00340391,34.3983,-96.14
USC00340394,34.45,-96.0667
USC00340445,35.7667,-95.3333
USC00340466,34.5333,-98.1667
USC00340535,36.5653,-96.1664
USC00340546,36.7619,-96.0117
USC00340562,34.4,-94.9333
USC00340567,34.385,-94.8981
USC00340584,34.1394,-94.9519
USC00340593,36.8125,-100.5308
USC00340601,35.6667,-94.8
USC00340631,35.7436,-96.0858
USC00340670,34.8742,-95.0869
USC00340684,35.4017,-99.0583
USC00340755,36.5297,-97.4472
USC00340760,35.3,-98.5
USC00340782,35.9833,-95.8833
USC00340800,36.3667,-96.6
USC00340810,36.7542,-97.2544
USC00340814,36.8,-97.3
USC00340818,36.7836,-97.29
USC00340830,35.1183,-97.67
USC00340908,36.7236,-102.4806
USC00340917,34.0158,-96.1342
USC00340930,35.5,-96.5
USC00340980,34.0211,-95.8722
USC00340990,35.1767,-96.7003
USC00341067,35.6667,-95.2
USC00341075,36.9217,-97.3356
USC00341083,36.4119,-97.6939
USC00341144,35.8292,-96.3917
USC00341148,35.5667,-97.5
USC00341157,36.0333,-95.8167
USC00341162,34.0497,-94.7381
USC00341168,34.1333,-94.7
USC00341240,36.8314,-99.6411
USC00341243,36.8003,-99.64
USC00341252,36.8,-101.3
USC00341256,36.6928,-96.7319
USC00341266,33.8936,-97.2692
USC00341270,35.5914,-99.2706
USC00341283,34.8494,-97.0031
USC00341391,34.9642,-96.2494
USC00341396,36.0167,-99.2833
USC00341404,36.0286,-99.3464
USC00341410,34.7333,-98.7167
USC00341411,34.7167,-98.6833
USC00341436,34.2333,-96.2167
USC00341437,34.23,-96.195
USC00341441,36.05,-98.5833
USC00341445,36.0617,-98.59
USC00341499,34.1442,-94.6378
USC00341504,35.1756,-98.5794
USC00341544,34.2661,-94.7753
USC00341560,36.95,-101.8667
USC00341576,36.8833,-102.5167
USC00341620,36.3108,-98.9803
USC00341644,34.6089,-96.3331
USC00341648,34.6008,-96.3131
USC00341684,35.7061,-96.88
USC00341685,35.6528,-96.8042
USC00341688,35.7167,-96.8667
USC00341706,34.4225,-98.6497
USC00341711,35.4722,-95.5219
USC00341713,35.4667,-95.5333
USC00341716,36.5333,-95.4333
USC00341717,36.4806,-95.4211
USC00341724,36.7672,-98.4244
USC00341726,36.7481,-98.3628
USC00341738,35.6,-99.6833
USC00341743,35.5461,-99.7278
USC00341744,35.7539,-99.7628
USC00341745,34.4967,-96.9706
USC00341747,35.0333,-97.95
USC00341750,35.0489,-97.9158
USC00341756,35.0322,-97.9144
USC00341828,36.3225,-95.5808
USC00341832,36.3072,-95.6978
USC00341855,34.5833,-95.35
USC00341858,34.6606,-95.5828
USC00341873,34.3833,-94.9833
USC00341882,36.4167,-98.45
USC00341891,36.3167,-96.4667
USC00341900,36.3,-96.4667
USC00341902,36.2903,-96.5369
USC00341903,36.2667,-96.5833
USC00341909,35.5014,-98.9772
USC00341927,35.2333,-98.8167
USC00341936,34.3833,-95.25
USC00341954,34.55,-96.2333
USC00342011,34.2764,-96.4947
USC00342039,35.35,-98.6742
USC00342054,34.3622,-97.9736
USC00342125,35.3008,-98.9958
USC00342169,34.45,-97.5667
USC00342196,34.7422,-97.7039
USC00342207,36.0642,-97.2128
USC00342242,35.9269,-97.6742
USC00342309,34.0833,-96.5667
USC00342318,35.9803,-96.7758
USC00342341,36.6833,-98.55
USC00342354,34.5439,-95.6764
USC00342485,35.4561,-95.9072
USC00342660,34.5011,-97.9592
USC00342665,34.4833,-97.9667
USC00342668,34.4933,-98.1419
USC00342678,34.0,-96.3686
USC00342680,33.9208,-96.3203
USC00342683,35.9667,-99.8833
USC00342690,35.2922,-96.0564
USC00342788,35.6128,-97.3864
USC00342818,35.5489,-97.9553
USC00342825,35.5483,-98.0364
USC00342836,34.4667,-99.65
USC00342849,35.3925,-99.5064
USC00342861,34.4833,-99.3833
USC00342872,34.61,-97.4222
USC00342912,36.4194,-97.8747
USC00342944,35.2164,-99.8628
USC00342948,35.205,-99.8033
USC00342993,35.1931,-95.5903
USC00342994,35.3,-95.3333
USC00342997,35.3,-95.3667
USC00343002,36.7975,-101.9075
USC00343008,36.7833,-101.8333
USC00343036,36.4,-96.7
USC00343042,36.75,-94.8333
USC00343047,36.2667,-98.4833
USC00343048,36.2633,-98.4975
USC00343065,34.9511,-94.9081
USC00343070,36.3911,-99.5644
USC00343083,34.2667,-95.9167
USC00343088,36.8,-98.9667
USC00343145,34.5519,-96.7178
USC00343169,34.6,-95.4167
USC00343182,34.4833,-95.0
USC00343195,36.9506,-100.7503
USC00343250,36.8736,-96.5692
USC00343277,35.1489,-98.4658
USC00343281,35.1036,-98.4428
USC00343283,35.8,-95.25
USC00343286,35.8667,-95.2333
USC00343295,35.5667,-98.0333
USC00343300,34.6667,-98.3833
USC00343304,36.5442,-99.535
USC00343353,34.3861,-99.02
USC00343358,36.7647,-99.1128
USC00343363,36.7256,-99.1422
USC00343448,36.4333,-97.5833
USC00343489,36.85,-100.0569
USC00343497,35.6306,-98.3217
USC00343558,36.1833,-96.9
USC00343623,33.9167,-94.5667
USC00343628,36.5914,-101.6181
USC00343650,34.6667,-99.7667
USC00343660,36.9869,-99.0108
USC00343688,34.0225,-97.6342
USC00343696,35.9833,-99.8
USC00343700,36.4667,-95.05
USC00343704,36.5667,-101.05
USC00343707,34.2392,-98.7444
USC00343709,34.2833,-98.7333
USC00343740,36.7425,-98.1331
USC00343794,36.5806,-94.7681
USC00343820,35.8489,-97.4797
USC00343821,35.8161,-97.395
USC00343830,35.8,-97.4167
USC00343835,36.7028,-101.4781
USC00343836,36.5333,-101.4
USC00343838,36.7833,-101.5833
USC00343848,36.65,-95.2333
USC00343862,36.25,-96.6
USC00343871,35.585,-99.3953
USC00343884,35.2028,-95.8897
USC00343902,36.6167,-101.1833
USC00343909,36.9381,-96.8214
USC00343945,34.85,-95.5167
USC00343956,35.8258,-95.6933
USC00343998,34.6289,-99.1394
USC00344001,34.2333,-97.4203
USC00344008,34.9128,-94.5997
USC00344010,34.9167,-94.6
USC00344017,34.3333,-94.65
USC00344019,36.5381,-98.2661
USC00344051,34.5167,-97.35
USC00344052,34.5797,-97.3511
USC00344055,36.0942,-97.835
USC00344064,36.8667,-96.2
USC00344098,35.95,-96.2833
USC00344130,35.4842,-98.4814
USC00344202,35.0258,-99.1058
USC00344205,34.9897,-99.0528
USC00344235,35.0567,-96.3861
USC00344236,35.0708,-96.3561
USC00344249,34.6808,-99.8136
USC00344250,34.6856,-99.8333
USC00344258,36.8806,-95.2867
USC00344289,36.4031,-96.3911
USC00344298,36.8594,-101.2214
USC00344384,34.0211,-95.5381
USC00344388,36.9333,-96.0333
USC00344393,36.9167,-96.1
USC00344451,33.9336,-94.8278
USC00344489,36.1139,-96.8789
USC00344564,36.4167,-94.8
USC00344567,36.4236,-94.7967
USC00344573,36.6856,-97.7486
USC00344672,36.2131,-94.7778
USC00344745,33.7667,-96.35
USC00344766,36.9031,-102.965
USC00344771,36.9833,-102.9833
USC00344785,35.4,-96.6333
USC00344807,36.1333,-96.2833
USC00344812,36.15,-96.25
USC00344820,34.6333,-94.8167
USC00344860,35.8542,-97.9544
USC00344861,35.8583,-97.9294
USC00344865,33.93,-96.6961
USC00344915,34.9614,-96.75
USC00344928,36.55,-97.8333
USC00344950,36.3894,-98.1061
USC00344951,36.3842,-98.1114
USC00344969,36.15,-97.1833
USC00344975,35.2928,-95.4322
USC00344976,35.5833,-97.5833
USC00344978,35.4878,-97.6644
USC00344984,34.7167,-98.5167
USC00345013,36.6878,-97.5575
USC00345020,34.3086,-95.9969
USC00345045,36.6992,-99.8967
USC00345047,36.6228,-99.8953
USC00345063,34.6097,-98.4572
USC00345068,34.65,-98.4
USC00345072,34.7333,-98.5
USC00345090,35.8628,-99.3428
USC00345108,34.4339,-96.2717
USC00345118,36.8472,-95.6353
USC00345160,35.1,-95.1
USC00345216,34.8261,-97.6386
USC00345247,34.3281,-97.6794
USC00345329,35.3736,-98.3775
USC00345410,35.6667,-97.2
USC00345437,35.7628,-94.7344
USC00345463,35.7481,-99.8178
USC00345468,34.0919,-96.7708
USC00345474,34.0356,-96.9433
USC00345509,34.8911,-99.5017
USC00345514,34.8358,-99.4239
USC00345522,36.1747,-96.4433
USC00345540,36.2461,-96.6839
USC00345546,35.5825,-94.8203
USC00345563,33.8761,-97.1642
